Tweet,Sentiment
"@esomebody Nah. Precedent. You don't want her aiming for dentures this early in life for some scratch.   :p","positive"
"Good morning :-) http://t.co/MXALX1VhyH","positive"
"It's been a while since my last post.. back at it. :)","positive"
"A1 my personal preference is to find a male hairdresser who doesn't want to hear my opinion on style at all. :) #GoodyTips","positive"
"I exalt thee oh Lord forevermore! :) http://t.co/WWRlvLz38k","positive"
"Let's discover some Interesting facts about the land down under- Australia :) http://t.co/cr73AVG1Dw","positive"
"@redfox_write Tootoo by default because there's no one else :-)","positive"
"@sarahhzinn ""little spoon"" :D","positive"
"@taylorswift13 Your music has really inspired and helped me a lot lately. I'm so proud of you for being you! :)","positive"
"@AnTHoNY_HdZ going right now :p","positive"
"Join churpchurp now! :) Get rewarded for your social networks! It's really cool! #phchurpchurp http://t.co/7LtbNaBtYh","positive"
"@TavolettiV thank you for the retweet happy u like the @imPastel song :). Is it cool if we send new songs in the future?","positive"
"@sexywolfcub @YiffSkritchMurr Explain, i went but i guess im so out of the loop that ive never seen any of that :P","positive"
"@melissdelong Teasing has to be done, am I right?! :) I tease fitzy all the time, so it's fine! #bibchat","positive"
"#./ Create out of the box. Lol :D http://t.co/2yH5QzLhPU","positive"
"@CrawfordCollins Look at the draw I made for you, hope you like it, follow me if you do :) x173 http://t.co/VxFiHVITZr","positive"
"@LoftusGage Yesman, apparently we DO talk about #yesclub...:)","positive"
"Took car for service early morning :)","positive"
"@Cape_Cod_Jim @cmagicj14 @evenbev @mikebrowncover   Peace to you also.:)","positive"
"@ianeBeE ha ha ha. I love that mentality! :)","positive"
"http://t.co/RWsCJI3yuS] @angellsayshi  @snowstears2410  Enjoy :D","positive"
"@cityhallhenry Done. And. Done. :)","positive"
"@ChelleRoseMusic my grandmother made tea biscuits like that - wonderful, warm, tasty memories. :)","positive"
"@jamontoast123 @_tharmithaa take my @ out please :)))","positive"
"@savings Q2 Building a snowman with my grand kids :) #SDCWinterFun","positive"
"@sheseemslegit Worth the wait.  :)","positive"
"Wish I didn't wait last minute to do all my work :)))))","positive"
"@gowithjordan Entry to a water park sounds really cool (pun intended) :D #bibchat","positive"
"@nicsmomsheila @littleredkitchn Awe welcome newbie! Just keep on tweeting :) #NYTough","positive"
"Just got my certificate of completion of #CPCU 520 emailed fom @The_Institutes :) Can't wait to be able to see my test results!","positive"
"@alynrhh Yeayy! :D Urwelcome dear ;)","positive"
"@Gooooonzalez he doesn't :-) someone else important does tho lmao","positive"
"@ayubnasirkhan wow!!5051 followers.congratulationssss..u deserve this for ur excellent acting.May Allah bless u..:))","positive"
"@jacquegormley i just started jumping up and down saying ""yes yes yes!!!"" :)","positive"
"are you online Lauren?! @kellivrowbrina :)","positive"
"@yesiortiz Hey bae :)","positive"
"@mrymqushi yeah baby :p iam going to pissed you off so badly ! Haha","positive"
"@Gamer__Guy followed too!:)","positive"
"@camilacabello97 @allxisonnnn HAPPY BIRTHDAY LOVELY ❤️ have an amazing day :):)","positive"
"Yay, protect Raina! :D #AgentsofSHIELD","positive"
"@GoyoSpradlin @AZUnitedSC @ScottMorrison84 @thefilmbarphx @LFR1881 yum....donuts :)","positive"
"@Maker_of_Things Wow, impressive! No wonder you're so great at making things,you started young. :) Check this out too:http://t.co/QRcaMuWcTC","positive"
"Tom :D","positive"
"Sorry friends, not a private video for Mark....I just copy the link from my FB to show him. He can't open either haha : )""","positive"
"@_kblocc Have you heard this track? https://t.co/TdoKCNResS Let me know what you think :) future trap in LA","positive"
"@catsofinstagram He's my cat! :D http://t.co/AM9gKMKjFm","positive"
"do it :-) http://t.co/vassjhJJe6","positive"
"@hannza sweet, thanks for the info! :)","positive"
"v good game tonight :-))","positive"
"Tatted like a mexi, tat tatted like a mexi, Tatted like a mexi, Goddamn I think I'm sexy... -Tyga&Chris.!! : ))","positive"
"moning dearrr...:-)","positive"
"@Troyler1D05 @ProjectBuddy ill be there :)","positive"
"@frozenmusik beautiful :))","positive"
"@kyle_nusio6 better than being forever alone :)","positive"
"@antiyut @dodikdidot thanks! Happy Wednesday! :)","positive"
"@mahone_zone yay! :) Thanks for your interest in Dinner Envy, enjoy! Nomnomnom","positive"
"@ddm_klc Never miss me :D:D:D","positive"
"Do it again! Dancing makes differnece :D http://t.co/ZHiWA7bIR4","positive"
"@dandakich Watch out for Coby Fleener on the Michigan frontline. :)","positive"
"Careful with history quotes :-) “@dna: Don't make statements that embarrass the party and government: Narendra Modi http://t.co/QpMqIlXsod”","positive"
"@ajoyfulstammer Maybe that one. But she's kinda mean about non-native speakers' accents in general. :P","positive"
"@White88Matt Hey Matt. We hope to see you and your team out at our ASHL/Molson bash on Dec. 8th! Tons of prizes, free food and drinks :)","positive"
"@TheRealGrimmie @NBCTheVoice You were AMAZING. I got really excited to see you on my TV again I might have screamed a little! :)","positive"
"...it's like those cold activated beer cans...still #MovingMountains, not sweaty like...we're sweating in the Spirit :-)","positive"
"@PowerSpell3 @madmarsrocks that's what I said :D","positive"
"On habbo, hiring. Contact me :)","positive"
"@makcikPT3 follow back can or not? Thnks before :)","positive"
"@Si_Tjoy thank u for the retweet :) we're glad u like the @imPastel song. Is it ok if we send new songs in the future?","positive"
"@AethanKJavier Sure Kyle you can answer this later! :)  Kindly click the link, authorize the app and answer the o... http://t.co/6RP5x7yDei","positive"
"@angeli_koula thanks for the favorite :) we're glad u like the @imPastel song. Is it ok if we send new songs in the future?","positive"
"#AgentsofSHIELD so want an umbrella that does that . :-)","positive"
"@CaptainCols thanks colslaw :-)","positive"
"@orcawhisperer oh okk I see. Aww really?? :) I love it!! What a pretty name!","positive"
"@LizzyLambFetish  Hi there :-) you've filmed for tickle abuse before, right?","positive"
"@Mirrandda_ yes ma'am I work 2-6 on Friday then go work out after :)","positive"
"@madie_grace thank you Madie, love you :)","positive"
"@jodiefox congrats on the series A :)","positive"
"@JRudis Really? My friends in Chicago are always complaining about the damn kangaroos getting into their garbage cans at night. :)","positive"
"dream high :) kim soo hyun","positive"
"I can do all things! :)","positive"
"@PixelsMedia4  I have some handy if you'd like! :)","positive"
"Instagram; JessicaConnell93 :)","positive"
"@PaulFMRadio thank you for the retweet :) super glad u like the @imPastel song :). Is it alright if we send new songs in the future?","positive"
"Lots of Jared/Sam dimples showing in tonight's episode. :))) #Hibbing911 #SUPERNATURAL","positive"
"@daydreamtay awe thanks Nicole! It's nice to meet you :) you planning to go to the 1989 tour?","positive"
"Hello :) for Unemployed Youth work opportunities recommended follow @tolajobjobs @BusieLamani","positive"
"@naiosexi de ND :)","positive"
"@kdawson424 I'm already on it. :) I haven't seen all the eps yet but so far I love it and I'm definitely telling all my friends.","positive"
"@CaterW @Rene_gadeCowboy Personally I would prefer if HE showed up in their place first though :).","positive"
"@DetroitPistons ""DEFENSE"", I LOVE MY ""PISTONS"":-) #1 FAN PARADISE","positive"
"@GoodyHair @mommy2sassykids we keep ours in mason jars :) #GoodyTips","positive"
"Goodmorning :)","positive"
"Thanks for the stars :)","positive"
"People talked so much shit about my outfit today but IDGAF.  I loved it :))) http://t.co/HFMVh1KJNj","positive"
"@SophiaBibb pft totally I definitely knew that yep I was just testing you :-)","positive"
"""@zaynmalik: Where We Are DVD is out now :-) x http://t.co/1VCXG44DFS""","positive"
"@eggaprabu_14 folback a :)","positive"
"Music :)","positive"
"@Visionary_Press awesome Segway :)","positive"
"Just dancing :D http://t.co/SXF4deKWpk","positive"
"Seeing maribelle makes me happy :-) it's because I don't see her everyday lime I useto & i love her 😭","positive"
"@CactusWoman I've played around with this one...need to revisit it :) #txlchat","positive"
"@FinnyHudsonBear // Thank you :)","positive"
"Literally could've played better laying on my couch tonight :-)","positive"
"@soffsofi @AFoira i thought it suited me well :-)","positive"
"@HPalcevska hi Hristina plz followback this Fedfamily friend! :P","positive"
"@inkscrblr Totally :) #GoodyTips","positive"
"@outrachelleous thankyou :-)","positive"
"@ItsLindee aw thanks be quick if you want tickets !! :) http://t.co/JAo2yeunZy","positive"
"@kapsology @aartic02 200+ RTs, go #aap, Let's make it Rs.1000 :) #MufflerMan #UTurnSarkar #DonateToHonestPoliticsChallenge #donate","positive"
"@TMSTRO74 thank u for the retweet :) we're glad u like the @imPastel song. Is it ok if we send new songs in the future?","positive"
"@SethHollabaugh Have you heard this track? https://t.co/TdoKCNResS Let me know what you think :) future trap in LA","positive"
"@ChelseaKrost @Jose_Aristimuno @MorganDeBaun Thanks for a great chat, Chelsea. :) #millennialtalk","positive"
"everyone come watch my super hot boyfriend play tonight at km :-) lmao 7 pm 😊","positive"
":) #MTVStars justin bieber","positive"
"@triciaelizabeth Thanks for favoriting!! We're an upcoming TV app for following actors/shows like #MarryMe - check us out :)","positive"
"@AustinMahone Hi! 03/12/14 Today is my birthday, you greet Me? Please I love you, Greetings from Argentina! :)","positive"
"@WorkoutNirvana nice. :)","positive"
"Cooking dinner :)","positive"
"@AltoftDau followback :D #GGMU","positive"
"@MsAlottaBootie Well I have someone new and my favorite to follow :)","positive"
"Goodmorning! :) #1st <3","positive"
"@marcosbodrum thank you for the favorite happy u like the @imPastel song :). Is it cool if we send new songs in the future?","positive"
"@thisislucy that's polite of him :) can't wait too see your interview with him x","positive"
"She knows :-) http://t.co/yIrTmVydPe","positive"
"@yungfiji i got taco bell :-))))","positive"
"@FrankiStokes @SamanthaStokes4 I met you through her!  It's a two way street. :)","positive"
"@stephygrande we appreciate the favorite :) we're glad u like the @imPastel song! Is it ok we send new songs in the future?","positive"
"@JustifiedRiolu can I put one in :)","positive"
"id like to thank @julia__hope for giving me most of my textposts :))","positive"
"@mark1952ind thank you for all the rts :)","positive"
"@hanna090897 oh boy im probably going to cry lol i cant wait to see it all finished be sure to post a pic!! :)","positive"
"yes too :)""@IstiqAndryn @somoseigart @aaalleb @AdeliaaaB @nurlizale @rizkazuhrotulfa","positive"
"Good Morning friends :)","positive"
"@EMVillaganes follow back :)","positive"
"@TinaPorter3boys thank you for the favorite happy u like the @imPastel song :). Is it cool if we send new songs in the future?","positive"
"@Ms_Tina_Baby maybe she'll still find a way and we'll hear her on the radio!! Fingers crossed! :)","positive"
"So I almost lost my eye today thanks to loading up a Christmas tree. :DThankfully I didn't, and can see just fine.","positive"
"@emryates Thanks :)Enjoy those cookies for me! I can't have chocolate anymore :(","positive"
"Oh. It’s white outside :)","positive"
"@davedonovan44 Sorry to hear you're having a bad time! Please DM us so we can try to make your airport experience better. :)","positive"
"@Tweetin_Jay thank you for the favorite happy u like the @imPastel song :). Is it cool if we send new songs in the future?","positive"
"@BozzLughtyear maybe not to Oomf but  maybe to me? I haven't formally met you but you make me very happy :-) you're literally my fav","positive"
"@EveLaurence That is a wonderful view, m'dear :)","positive"
"You know some random person just came into my house and locked me in my room :-)","positive"
"Episode 3- External ApprovalWe hope to shed a positive light on social media via our web-series. :)... http://t.co/LXrkj94yNz","positive"
"“@Debonaire_Jason: @_lizlauren_ slay Elizabeth 👸” thank you jason :)))","positive"
"@Lainey__Summer thank you ! :)","positive"
"Korean roll for dinner!!!From my student. :) Yay!#Blessed #HappyYummy #RollLoverNow http://t.co/YvKvBaDZSv","positive"
"@KevinVonErich Have A Great Holiday Season Like us some wrasslin' : )","positive"
"@Twittblaster TYSM for helping share this beautiful picture! Much appreciated. :-)","positive"
"Tom Hardy and Will Smith are also going to be in Suicide Squad which makes it all the more exciting :D","positive"
"Get rewarded by sharing! :) So easy! #phchurpchurp http://t.co/njY3Dc5uH7","positive"
"@YMCbuzz A1: Pinterest and magazines :) #GoodyTips","positive"
"@chrisbrown love this. Stay positive Chris! Team breezy is still here supporting you. :)","positive"
"Good morning :-)","positive"
"#1 reason I wanna make it in this world is to prove everyone wrong but second is for every guy that ever fucked me over :)","positive"
"@wslakshitha Good morning :-)","positive"
"@_xdnjn Thank you! :) 😁😁😁","positive"
"@reverie_crush awww..and i thought  i was the only one that has a vcr hooked up to flat screen tv :) ..what vhs u watching?","positive"
"@BetaRayBillNye Thank god that I'm a girl...So you can't hate on me. :p","positive"
"Thanks for hangin with us on @YouNow guys :-) it really means a lot😘😘💙 LOVE YOU!!!","positive"
"This weather has me feelin' somethin :P","positive"
